task_id,model,variant,source_tag,is_synthetic,pass_flag,error_family,raw_error
HumanEval/39,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/39,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/4,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/4,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/40,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/40,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/40,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/41,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/41,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/41,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/42,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/42,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/42,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/43,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/43,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/44,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/44,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/45,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/45,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/45,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/46,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/46,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/46,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/47,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/47,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/48,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/48,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/48,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/49,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/49,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/5,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/5,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/50,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/50,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/51,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/51,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/52,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/52,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/52,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/53,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/53,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/54,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/54,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/55,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/55,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/55,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/56,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/56,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/57,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/57,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/58,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/58,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/58,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/59,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/59,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/6,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/6,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/60,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/60,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/60,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/61,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/61,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/62,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/62,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/63,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/63,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/63,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/64,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/64,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/64,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/65,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/65,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/66,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/66,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/67,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/67,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/67,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/68,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/68,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/69,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/69,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/69,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/7,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/7,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/7,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/70,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/70,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/70,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/71,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/71,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/72,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/72,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/73,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/73,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/74,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/74,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/75,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/75,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/75,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/76,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/76,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/77,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/77,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/78,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/78,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/78,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/79,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/79,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/8,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/8,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/80,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/80,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/80,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/81,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/81,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/82,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/82,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/83,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/83,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/83,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/84,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/84,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/85,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/85,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/86,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/86,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/86,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/87,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/87,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/87,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/88,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/88,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/88,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/89,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/89,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/9,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/9,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/9,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/90,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
HumanEval/90,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/91,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/91,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/91,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_constant_output,
HumanEval/92,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/92,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/92,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/93,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/93,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/93,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/94,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,loop_wrong,
HumanEval/94,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,wrong_data_type,
HumanEval/95,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/95,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,signature_changed,
HumanEval/96,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/96,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,logic_off_by_one,
HumanEval/97,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/97,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/97,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_bad_indent,
HumanEval/98,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,recursive_error,
HumanEval/98,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,empty_body,
HumanEval/99,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,print_not_return,
HumanEval/99,synthetic_failures,controlled_failures_v1,synthetic_fail,1,0,syntax_missing_colon,
